2.001970,100,1,486,10,20,10,389,583
2.002180,100,1,486,10,20,10,396,99
2.001972,100,1,486,10,20,10,528,426
2.000593,100,1,486,10,20,10,524,426
2.001456,100,1,486,10,20,10,525,156
2.003175,100,1,486,10,20,10,532,82
2.003117,100,1,486,10,20,10,531,426
2.005484,100,1,486,10,20,10,398,106
2.001036,100,1,486,10,20,20,456,274
2.004098,100,1,486,10,20,20,619,426
2.003020,100,1,486,10,20,20,543,119
2.002181,100,1,486,10,20,20,762,555
2.000194,100,1,486,10,20,20,594,161
2.001464,100,1,486,10,20,20,735,303
2.001684,100,1,486,10,20,20,772,163
2.001711,100,1,486,10,20,20,572,106
2.001872,100,1,486,10,20,20,566,320
2.005020,100,1,486,10,20,20,543,339
2.000136,100,1,486,10,20,30,790,365
2.000893,100,1,486,10,20,30,820,82
2.003923,100,1,486,10,20,30,589,509
2.001881,100,1,486,10,20,30,604,283
2.002275,100,1,486,10,20,30,639,76
2.001177,100,1,486,10,20,30,806,581
2.000139,100,1,486,10,20,30,784,405
2.001936,100,1,486,10,20,30,591,125
2.000688,100,1,486,10,20,30,792,309
2.003528,100,1,486,10,20,30,598,128
2.002498,100,1,486,10,20,40,801,536
2.001717,100,1,486,10,20,40,826,74
2.001871,100,1,486,10,20,40,842,174
2.000282,100,1,486,10,20,40,857,82
2.001483,100,1,486,10,20,40,629,459
2.000419,100,1,486,10,20,40,640,116
2.001266,100,1,486,10,20,40,848,426
2.000363,100,1,486,10,20,40,855,226
2.000139,100,1,486,10,20,40,621,150
2.001472,100,1,486,10,20,40,820,540
2.000655,100,1,486,10,30,10,642,426
2.000611,100,1,486,10,30,10,466,424
2.000021,100,1,486,10,30,10,626,497
2.000339,100,1,486,10,30,10,644,555
2.002048,100,1,486,10,30,10,488,125
2.002528,100,1,486,10,30,10,441,240
2.002149,100,1,486,10,30,10,623,365
2.001100,100,1,486,10,30,10,495,279
2.002110,100,1,486,10,30,10,430,436
2.002187,100,1,486,10,30,10,435,424
2.002215,100,1,486,10,30,20,554,104
2.001113,100,1,486,10,30,20,570,488
2.002793,100,1,486,10,30,20,542,125
2.003031,100,1,486,10,30,20,567,79
2.000243,100,1,486,10,30,20,744,432
2.000644,100,1,486,10,30,20,747,82
2.000636,100,1,486,10,30,20,570,221
2.000298,100,1,486,10,30,20,734,531
2.001280,100,1,486,10,30,20,793,384
2.001207,100,1,486,10,30,20,783,163
2.000499,100,1,486,10,30,30,792,426
2.001061,100,1,486,10,30,30,610,216
2.002150,100,1,486,10,30,30,589,104
2.000044,100,1,486,10,30,30,822,163
2.001836,100,1,486,10,30,30,830,209
2.001656,100,1,486,10,30,30,780,162
2.001123,100,1,486,10,30,30,629,235
2.001952,100,1,486,10,30,30,570,299
2.000609,100,1,486,10,30,30,820,163
2.001365,100,1,486,10,30,30,803,365
2.001632,100,1,486,10,30,40,603,398
2.001359,100,1,486,10,30,40,843,209
2.001010,100,1,486,10,30,40,844,426
2.000156,100,1,486,10,30,40,845,613
2.002908,100,1,486,10,30,40,630,398
2.000295,100,1,486,10,30,40,865,82
2.001584,100,1,486,10,30,40,866,432
2.002139,100,1,486,10,30,40,588,199
2.002069,100,1,486,10,30,40,642,153
2.001055,100,1,486,10,30,40,833,187
2.001565,100,1,486,10,40,10,620,497
2.001194,100,1,486,10,40,10,480,105
2.002339,100,1,486,10,40,10,615,453
2.003731,100,1,486,10,40,10,482,442
2.000478,100,1,486,10,40,10,643,156
2.003811,100,1,486,10,40,10,501,216
2.001453,100,1,486,10,40,10,448,254
2.003379,100,1,486,10,40,10,472,349
2.002404,100,1,486,10,40,10,480,452
2.000297,100,1,486,10,40,10,472,228
2.002211,100,1,486,10,40,20,556,458
2.001182,100,1,486,10,40,20,525,150
2.001132,100,1,486,10,40,20,771,163
2.000376,100,1,486,10,40,20,739,187
2.003423,100,1,486,10,40,20,545,193
2.001342,100,1,486,10,40,20,544,157
2.002328,100,1,486,10,40,20,756,326
2.001062,100,1,486,10,40,20,753,187
2.002693,100,1,486,10,40,20,757,166
2.000566,100,1,486,10,40,20,595,339
2.003367,100,1,486,10,40,30,593,358
2.003989,100,1,486,10,40,30,627,158
2.000897,100,1,486,10,40,30,786,536
2.002715,100,1,486,10,40,30,824,209
2.002457,100,1,486,10,40,30,601,261
2.000542,100,1,486,10,40,30,810,74
2.000980,100,1,486,10,40,30,802,428
2.000249,100,1,486,10,40,30,815,74
2.002379,100,1,486,10,40,30,621,209
2.002886,100,1,486,10,40,30,625,115
2.001731,100,1,486,10,40,40,816,218
2.001283,100,1,486,10,40,40,617,226
2.000548,100,1,486,10,40,40,578,211
2.000096,100,1,486,10,40,40,840,303
2.002081,100,1,486,10,40,40,848,218
2.000536,100,1,486,10,40,40,605,223
2.000999,100,1,486,10,40,40,861,163
2.000633,100,1,486,10,40,40,641,105
2.000206,100,1,486,10,40,40,848,426
2.001555,100,1,486,10,40,40,844,166
2.005314,100,1,486,20,10,10,409,187
2.004021,100,1,486,20,10,10,371,617
2.000228,100,1,486,20,10,10,310,270
2.005026,100,1,486,20,10,10,302,267
2.002732,100,1,486,20,10,10,403,397
2.002732,100,1,486,20,10,10,414,162
2.006046,100,1,486,20,10,10,291,128
2.005124,100,1,486,20,10,10,409,74
2.000290,100,1,486,20,10,10,304,367
2.004391,100,1,486,20,10,10,309,115
2.003311,100,1,486,20,10,20,311,388
2.002246,100,1,486,20,10,20,356,167
2.007176,100,1,486,20,10,20,320,415
2.002887,100,1,486,20,10,20,349,216
2.000580,100,1,486,20,10,20,459,187
2.000379,100,1,486,20,10,20,470,156
2.004757,100,1,486,20,10,20,354,293
2.003699,100,1,486,20,10,20,469,303
2.002916,100,1,486,20,10,20,338,454
2.005245,100,1,486,20,10,20,369,339
2.001725,100,1,486,20,10,30,499,330
2.002466,100,1,486,20,10,30,364,227
2.001865,100,1,486,20,10,30,490,162
2.002679,100,1,486,20,10,30,364,99
2.001755,100,1,486,20,10,30,496,498
2.001913,100,1,486,20,10,30,380,205
2.001714,100,1,486,20,10,30,380,132
2.000696,100,1,486,20,10,30,480,166
2.000759,100,1,486,20,10,30,483,360
2.002035,100,1,486,20,10,30,502,156
2.002269,100,1,486,20,10,40,476,598
2.000627,100,1,486,20,10,40,365,144
2.001406,100,1,486,20,10,40,375,326
2.001396,100,1,486,20,10,40,496,405
2.002162,100,1,486,20,10,40,378,418
2.002982,100,1,486,20,10,40,496,426
2.001242,100,1,486,20,10,40,471,365
2.002918,100,1,486,20,10,40,389,482
2.003493,100,1,486,20,10,40,493,617
2.000739,100,1,486,20,10,40,482,343
2.003550,100,1,486,20,20,10,358,156
2.001475,100,1,486,20,20,10,423,426
2.002222,100,1,486,20,20,10,316,106
2.001675,100,1,486,20,20,10,417,218
2.002912,100,1,486,20,20,10,438,384
2.003496,100,1,486,20,20,10,320,255
2.002852,100,1,486,20,20,10,419,581
2.005070,100,1,486,20,20,10,430,174
2.002953,100,1,486,20,20,10,431,74
2.002378,100,1,486,20,20,10,417,360
2.001714,100,1,486,20,20,20,351,125
2.001591,100,1,486,20,20,20,450,427
2.004442,100,1,486,20,20,20,344,427
2.003051,100,1,486,20,20,20,468,474
2.003491,100,1,486,20,20,20,466,163
2.001425,100,1,486,20,20,20,476,426
2.001067,100,1,486,20,20,20,352,115
2.000930,100,1,486,20,20,20,486,465
2.000476,100,1,486,20,20,20,349,76
2.003517,100,1,486,20,20,20,469,218
2.000165,100,1,486,20,20,30,479,187
2.003092,100,1,486,20,20,30,359,467
2.001721,100,1,486,20,20,30,488,309
2.001860,100,1,486,20,20,30,392,269
2.005125,100,1,486,20,20,30,473,343
2.002501,100,1,486,20,20,30,493,209
2.002609,100,1,486,20,20,30,338,268
2.003209,100,1,486,20,20,30,342,282
2.004885,100,1,486,20,20,30,498,584
2.004213,100,1,486,20,20,30,504,525
2.002418,100,1,486,20,20,40,491,226
2.004309,100,1,486,20,20,40,349,194
2.002921,100,1,486,20,20,40,348,262
2.002625,100,1,486,20,20,40,491,343
2.001539,100,1,486,20,20,40,376,172
2.001688,100,1,486,20,20,40,349,591
2.003090,100,1,486,20,20,40,502,426
2.003479,100,1,486,20,20,40,511,174
2.006009,100,1,486,20,20,40,359,233
2.002759,100,1,486,20,20,40,494,174
2.005967,100,1,486,20,30,10,314,251
2.004765,100,1,486,20,30,10,411,156
2.003541,100,1,486,20,30,10,416,309
2.004878,100,1,486,20,30,10,423,82
2.001606,100,1,486,20,30,10,310,254
2.001992,100,1,486,20,30,10,410,174
2.005658,100,1,486,20,30,10,423,405
2.005549,100,1,486,20,30,10,292,390
2.001746,100,1,486,20,30,10,398,156
2.006149,100,1,486,20,30,10,310,208
2.001874,100,1,486,20,30,20,347,426
2.005580,100,1,486,20,30,20,332,406
2.002870,100,1,486,20,30,20,430,309
2.003535,100,1,486,20,30,20,351,223
2.001441,100,1,486,20,30,20,461,209
2.003009,100,1,486,20,30,20,317,372
2.002963,100,1,486,20,30,20,470,209
2.003494,100,1,486,20,30,20,481,498
2.000856,100,1,486,20,30,20,467,343
2.003784,100,1,486,20,30,20,355,235
2.000772,100,1,486,20,30,30,371,409
2.005001,100,1,486,20,30,30,370,157
2.001372,100,1,486,20,30,30,484,465
2.000920,100,1,486,20,30,30,476,618
2.002346,100,1,486,20,30,30,330,146
2.001830,100,1,486,20,30,30,370,415
2.002131,100,1,486,20,30,30,493,474
2.005173,100,1,486,20,30,30,371,317
2.001549,100,1,486,20,30,30,374,562
2.000515,100,1,486,20,30,30,488,74
2.001573,100,1,486,20,30,40,486,309
2.001626,100,1,486,20,30,40,496,380
2.004961,100,1,486,20,30,40,378,198
2.001829,100,1,486,20,30,40,380,320
2.001016,100,1,486,20,30,40,482,309
2.000345,100,1,486,20,30,40,510,174
2.001828,100,1,486,20,30,40,360,115
2.002571,100,1,486,20,30,40,491,343
2.005620,100,1,486,20,30,40,370,152
2.001779,100,1,486,20,30,40,514,82
2.002542,100,1,486,20,40,10,319,292
2.000374,100,1,486,20,40,10,303,376
2.001349,100,1,486,20,40,10,417,166
2.004121,100,1,486,20,40,10,417,163
2.004420,100,1,486,20,40,10,288,267
2.004788,100,1,486,20,40,10,422,396
2.004070,100,1,486,20,40,10,431,162
2.002634,100,1,486,20,40,10,424,163
2.000601,100,1,486,20,40,10,316,409
2.003521,100,1,486,20,40,10,301,318
2.000772,100,1,486,20,40,20,458,82
2.001674,100,1,486,20,40,20,475,162
2.004304,100,1,486,20,40,20,312,302
2.001039,100,1,486,20,40,20,470,74
2.000260,100,1,486,20,40,20,461,163
2.000771,100,1,486,20,40,20,471,415
2.001531,100,1,486,20,40,20,451,261
2.001383,100,1,486,20,40,20,473,209
2.000348,100,1,486,20,40,20,351,175
2.002374,100,1,486,20,40,20,470,226
2.002441,100,1,486,20,40,30,353,419
2.005107,100,1,486,20,40,30,333,80
2.002788,100,1,486,20,40,30,363,279
2.002323,100,1,486,20,40,30,479,174
2.002600,100,1,486,20,40,30,487,226
2.003727,100,1,486,20,40,30,365,512
2.003139,100,1,486,20,40,30,485,426
2.003019,100,1,486,20,40,30,359,453
2.001312,100,1,486,20,40,30,495,465
2.003014,100,1,486,20,40,30,490,226
2.003115,100,1,486,20,40,40,363,384
2.004755,100,1,486,20,40,40,492,509
2.003920,100,1,486,20,40,40,502,428
2.000466,100,1,486,20,40,40,503,384
2.007719,100,1,486,20,40,40,334,360
2.001566,100,1,486,20,40,40,496,303
2.002495,100,1,486,20,40,40,369,74
2.004776,100,1,486,20,40,40,357,132
2.001384,100,1,486,20,40,40,494,426
2.001334,100,1,486,20,40,40,489,163
2.006534,100,1,486,30,10,10,302,226
2.002012,100,1,486,30,10,10,228,330
2.003466,100,1,486,30,10,10,302,187
2.002750,100,1,486,30,10,10,303,598
2.006920,100,1,486,30,10,10,307,426
2.006548,100,1,486,30,10,10,297,343
2.007882,100,1,486,30,10,10,269,202
2.000936,100,1,486,30,10,10,317,163
2.002251,100,1,486,30,10,10,223,347
2.005795,100,1,486,30,10,10,314,163
2.002089,100,1,486,30,10,20,225,398
2.007223,100,1,486,30,10,20,251,119
2.004842,100,1,486,30,10,20,246,195
2.001946,100,1,486,30,10,20,335,432
2.006391,100,1,486,30,10,20,257,238
2.006194,100,1,486,30,10,20,332,343
2.000545,100,1,486,30,10,20,326,384
2.006784,100,1,486,30,10,20,343,465
2.000188,100,1,486,30,10,20,247,535
2.004569,100,1,486,30,10,20,253,79
2.006796,100,1,486,30,10,30,346,365
2.008058,100,1,486,30,10,30,347,163
2.000579,100,1,486,30,10,30,253,71
2.003454,100,1,486,30,10,30,346,384
2.002445,100,1,486,30,10,30,346,218
2.001708,100,1,486,30,10,30,238,183
2.004071,100,1,486,30,10,30,342,405
2.004203,100,1,486,30,10,30,242,259
2.000641,100,1,486,30,10,30,337,617
2.002897,100,1,486,30,10,30,351,174
2.004305,100,1,486,30,10,40,253,572
2.007961,100,1,486,30,10,40,261,152
2.001900,100,1,486,30,10,40,353,82
2.001953,100,1,486,30,10,40,345,405
2.005091,100,1,486,30,10,40,267,353
2.000913,100,1,486,30,10,40,257,175
2.001684,100,1,486,30,10,40,269,99
2.003347,100,1,486,30,10,40,361,82
2.000840,100,1,486,30,10,40,357,218
2.004913,100,1,486,30,10,40,346,426
2.000961,100,1,486,30,20,10,299,163
2.004645,100,1,486,30,20,10,222,446
2.004810,100,1,486,30,20,10,226,150
2.006545,100,1,486,30,20,10,219,365
2.001938,100,1,486,30,20,10,232,100
2.001232,100,1,486,30,20,10,308,166
2.007443,100,1,486,30,20,10,233,418
2.000060,100,1,486,30,20,10,235,177
2.004401,100,1,486,30,20,10,299,492
2.003149,100,1,486,30,20,10,227,100
2.005190,100,1,486,30,20,20,283,397
2.002048,100,1,486,30,20,20,319,303
2.005041,100,1,486,30,20,20,326,386
2.002227,100,1,486,30,20,20,234,514
2.003430,100,1,486,30,20,20,233,202
2.002377,100,1,486,30,20,20,228,188
2.001545,100,1,486,30,20,20,241,483
2.006942,100,1,486,30,20,20,327,426
2.002240,100,1,486,30,20,20,321,677
2.004519,100,1,486,30,20,20,329,426
2.005945,100,1,486,30,20,30,328,226
2.007964,100,1,486,30,20,30,258,295
2.001024,100,1,486,30,20,30,336,588
2.001568,100,1,486,30,20,30,225,444
2.003877,100,1,486,30,20,30,333,174
2.003394,100,1,486,30,20,30,252,224
2.014526,100,1,486,30,20,30,254,71
2.007216,100,1,486,30,20,30,344,426
2.008211,100,1,486,30,20,30,245,203
2.003107,100,1,486,30,20,30,254,451
2.000785,100,1,486,30,20,40,256,120
2.005186,100,1,486,30,20,40,343,525
2.004016,100,1,486,30,20,40,338,156
2.006027,100,1,486,30,20,40,342,162
2.001368,100,1,486,30,20,40,346,365
2.004129,100,1,486,30,20,40,231,333
2.000909,100,1,486,30,20,40,248,461
2.000242,100,1,486,30,20,40,339,166
2.005433,100,1,486,30,20,40,255,467
2.005793,100,1,486,30,20,40,343,434
2.008399,100,1,486,30,30,10,219,278
2.002981,100,1,486,30,30,10,299,209
2.002132,100,1,486,30,30,10,297,588
2.002153,100,1,486,30,30,10,291,74
2.002424,100,1,486,30,30,10,234,169
2.000908,100,1,486,30,30,10,306,426
2.004008,100,1,486,30,30,10,303,677
2.005036,100,1,486,30,30,10,303,422
2.003037,100,1,486,30,30,10,300,187
2.001742,100,1,486,30,30,10,302,209
2.005078,100,1,486,30,30,20,229,439
2.000802,100,1,486,30,30,20,320,726
2.003940,100,1,486,30,30,20,316,303
2.000357,100,1,486,30,30,20,246,77
2.005932,100,1,486,30,30,20,329,426
2.003951,100,1,486,30,30,20,317,156
2.007564,100,1,486,30,30,20,244,104
2.003327,100,1,486,30,30,20,251,578
2.004782,100,1,486,30,30,20,249,125
2.003800,100,1,486,30,30,20,243,76
2.004575,100,1,486,30,30,30,333,166
2.001924,100,1,486,30,30,30,253,238
2.002390,100,1,486,30,30,30,333,209
2.004435,100,1,486,30,30,30,327,166
2.003024,100,1,486,30,30,30,339,82
2.001341,100,1,486,30,30,30,228,354
2.000975,100,1,486,30,30,30,335,536
2.002398,100,1,486,30,30,30,347,166
2.000130,100,1,486,30,30,30,343,577
2.000072,100,1,486,30,30,30,226,348
2.002799,100,1,486,30,30,40,226,208
2.005877,100,1,486,30,30,40,260,344
2.000317,100,1,486,30,30,40,258,398
2.003624,100,1,486,30,30,40,334,360
2.003022,100,1,486,30,30,40,342,226
2.004043,100,1,486,30,30,40,259,354
2.003024,100,1,486,30,30,40,261,347
2.001737,100,1,486,30,30,40,350,426
2.001246,100,1,486,30,30,40,235,416
2.002384,100,1,486,30,30,40,337,163
2.000922,100,1,486,30,40,10,297,209
2.002716,100,1,486,30,40,10,297,432
2.009371,100,1,486,30,40,10,223,150
2.009163,100,1,486,30,40,10,206,189
2.003031,100,1,486,30,40,10,302,494
2.003329,100,1,486,30,40,10,294,187
2.003453,100,1,486,30,40,10,227,380
2.006027,100,1,486,30,40,10,298,163
2.000463,100,1,486,30,40,10,304,512
2.004246,100,1,486,30,40,10,226,552
2.005064,100,1,486,30,40,20,244,353
2.003884,100,1,486,30,40,20,320,397
2.006809,100,1,486,30,40,20,242,104
2.006909,100,1,486,30,40,20,239,119
2.004695,100,1,486,30,40,20,332,163
2.000678,100,1,486,30,40,20,321,162
2.006698,100,1,486,30,40,20,246,322
2.005708,100,1,486,30,40,20,314,397
2.005540,100,1,486,30,40,20,325,166
2.000377,100,1,486,30,40,20,325,397
2.001738,100,1,486,30,40,30,248,360
2.003644,100,1,486,30,40,30,335,365
2.003828,100,1,486,30,40,30,231,656
2.007698,100,1,486,30,40,30,263,336
2.002428,100,1,486,30,40,30,239,303
2.002150,100,1,486,30,40,30,336,226
2.003006,100,1,486,30,40,30,338,360
2.004268,100,1,486,30,40,30,344,166
2.005606,100,1,486,30,40,30,255,349
2.000825,100,1,486,30,40,30,341,434
2.000018,100,1,486,30,40,40,252,171
2.002704,100,1,486,30,40,40,349,82
2.007680,100,1,486,30,40,40,257,113
2.003326,100,1,486,30,40,40,338,209
2.003180,100,1,486,30,40,40,234,446
2.004825,100,1,486,30,40,40,342,384
2.004599,100,1,486,30,40,40,343,432
2.002141,100,1,486,30,40,40,258,153
2.004871,100,1,486,30,40,40,235,440
2.003697,100,1,486,30,40,40,348,156
2.006274,100,1,486,40,10,10,234,638
2.005213,100,1,486,40,10,10,233,174
2.004965,100,1,486,40,10,10,230,343
2.004429,100,1,486,40,10,10,241,163
2.000492,100,1,486,40,10,10,236,82
2.006495,100,1,486,40,10,10,178,351
2.012753,100,1,486,40,10,10,158,441
2.009343,100,1,486,40,10,10,175,357
2.000164,100,1,486,40,10,10,237,474
2.002071,100,1,486,40,10,10,240,156
2.010313,100,1,486,40,10,20,190,92
2.000199,100,1,486,40,10,20,253,426
2.008240,100,1,486,40,10,20,188,226
2.003618,100,1,486,40,10,20,257,82
2.000073,100,1,486,40,10,20,193,247
2.010838,100,1,486,40,10,20,173,214
2.003491,100,1,486,40,10,20,191,125
2.007500,100,1,486,40,10,20,192,297
2.006396,100,1,486,40,10,20,192,299
2.002983,100,1,486,40,10,20,251,74
2.005010,100,1,486,40,10,30,188,225
2.004653,100,1,486,40,10,30,258,465
2.007871,100,1,486,40,10,30,193,49
2.002733,100,1,486,40,10,30,250,397
2.006221,100,1,486,40,10,30,197,257
2.009348,100,1,486,40,10,30,192,463
2.001420,100,1,486,40,10,30,260,426
2.002314,100,1,486,40,10,30,196,261
2.000632,100,1,486,40,10,30,208,104
2.001980,100,1,486,40,10,30,253,309
2.005618,100,1,486,40,10,40,263,218
2.005109,100,1,486,40,10,40,201,153
2.004797,100,1,486,40,10,40,258,218
2.003864,100,1,486,40,10,40,196,330
2.000630,100,1,486,40,10,40,252,82
2.006762,100,1,486,40,10,40,266,82
2.000798,100,1,486,40,10,40,253,156
2.007054,100,1,486,40,10,40,257,384
2.007474,100,1,486,40,10,40,256,405
2.003548,100,1,486,40,10,40,257,428
2.007575,100,1,486,40,20,10,175,355
2.007164,100,1,486,40,20,10,222,434
2.002020,100,1,486,40,20,10,249,652
2.005625,100,1,486,40,20,10,245,162
2.002024,100,1,486,40,20,10,168,189
2.008360,100,1,486,40,20,10,156,226
2.004409,100,1,486,40,20,10,238,156
2.004339,100,1,486,40,20,10,252,771
2.004166,100,1,486,40,20,10,244,187
2.002659,100,1,486,40,20,10,237,162
2.002982,100,1,486,40,20,20,253,397
2.004414,100,1,486,40,20,20,186,510
2.005732,100,1,486,40,20,20,249,360
2.005080,100,1,486,40,20,20,253,309
2.000071,100,1,486,40,20,20,258,343
2.005438,100,1,486,40,20,20,196,515
2.001497,100,1,486,40,20,20,197,376
2.003107,100,1,486,40,20,20,193,330
2.004811,100,1,486,40,20,20,263,474
2.003020,100,1,486,40,20,20,256,209
2.000443,100,1,486,40,20,30,193,355
2.003162,100,1,486,40,20,30,196,312
2.008728,100,1,486,40,20,30,199,168
2.004702,100,1,486,40,20,30,245,119
2.000260,100,1,486,40,20,30,264,209
2.004125,100,1,486,40,20,30,268,156
2.004872,100,1,486,40,20,30,205,310
2.005999,100,1,486,40,20,30,180,511
2.003801,100,1,486,40,20,30,268,218
2.005948,100,1,486,40,20,30,267,291
2.002504,100,1,486,40,20,40,193,274
2.000203,100,1,486,40,20,40,267,360
2.004396,100,1,486,40,20,40,270,156
2.001032,100,1,486,40,20,40,272,460
2.004684,100,1,486,40,20,40,268,474
2.009306,100,1,486,40,20,40,188,113
2.000067,100,1,486,40,20,40,181,125
2.006706,100,1,486,40,20,40,194,404
2.000187,100,1,486,40,20,40,277,74
2.003397,100,1,486,40,20,40,195,104
2.004223,100,1,486,40,30,10,181,153
2.003342,100,1,486,40,30,10,176,442
2.003004,100,1,486,40,30,10,187,169
2.002559,100,1,486,40,30,10,241,187
2.006529,100,1,486,40,30,10,181,125
2.003767,100,1,486,40,30,10,183,191
2.005692,100,1,486,40,30,10,243,303
2.003134,100,1,486,40,30,10,244,82
2.008683,100,1,486,40,30,10,182,455
2.007338,100,1,486,40,30,10,239,283
2.000640,100,1,486,40,30,20,191,232
2.003404,100,1,486,40,30,20,259,311
2.000650,100,1,486,40,30,20,190,171
2.007143,100,1,486,40,30,20,190,383
2.001275,100,1,486,40,30,20,263,166
2.000282,100,1,486,40,30,20,252,343
2.002987,100,1,486,40,30,20,262,426
2.010348,100,1,486,40,30,20,166,418
2.002793,100,1,486,40,30,20,265,303
2.002726,100,1,486,40,30,20,197,449
2.000375,100,1,486,40,30,30,183,384
2.003808,100,1,486,40,30,30,201,216
2.001290,100,1,486,40,30,30,201,377
2.005551,100,1,486,40,30,30,200,407
2.002553,100,1,486,40,30,30,201,426
2.004692,100,1,486,40,30,30,260,283
2.002030,100,1,486,40,30,30,264,368
2.002797,100,1,486,40,30,30,184,222
2.007528,100,1,486,40,30,30,270,426
2.000314,100,1,486,40,30,30,266,82
2.005985,100,1,486,40,30,40,205,360
2.003271,100,1,486,40,30,40,272,82
2.005903,100,1,486,40,30,40,269,426
2.000177,100,1,486,40,30,40,200,166
2.005885,100,1,486,40,30,40,201,424
2.005559,100,1,486,40,30,40,272,581
2.005009,100,1,486,40,30,40,268,156
2.003334,100,1,486,40,30,40,201,153
2.000880,100,1,486,40,30,40,275,226
2.000786,100,1,486,40,30,40,269,303
2.006546,100,1,486,40,40,10,240,74
2.003612,100,1,486,40,40,10,241,187
2.012522,100,1,486,40,40,10,181,113
2.011705,100,1,486,40,40,10,180,412
2.002296,100,1,486,40,40,10,193,270
2.002130,100,1,486,40,40,10,245,166
2.005830,100,1,486,40,40,10,183,523
2.004507,100,1,486,40,40,10,239,405
2.007344,100,1,486,40,40,10,250,617
2.001363,100,1,486,40,40,10,244,326
2.003045,100,1,486,40,40,20,260,166
2.006076,100,1,486,40,40,20,258,74
2.001866,100,1,486,40,40,20,264,82
2.002907,100,1,486,40,40,20,196,174
2.004151,100,1,486,40,40,20,261,82
2.001879,100,1,486,40,40,20,259,74
2.009556,100,1,486,40,40,20,195,146
2.002390,100,1,486,40,40,20,196,110
2.007161,100,1,486,40,40,20,261,474
2.007477,100,1,486,40,40,20,199,468
2.006388,100,1,486,40,40,30,259,343
2.003265,100,1,486,40,40,30,266,386
2.001028,100,1,486,40,40,30,194,226
2.001802,100,1,486,40,40,30,263,218
2.000085,100,1,486,40,40,30,267,162
2.005721,100,1,486,40,40,30,266,397
2.002564,100,1,486,40,40,30,200,152
2.005048,100,1,486,40,40,30,266,163
2.005630,100,1,486,40,40,30,267,666
2.010433,100,1,486,40,40,30,185,444
2.010667,100,1,486,40,40,40,205,84
2.004459,100,1,486,40,40,40,270,426
2.005166,100,1,486,40,40,40,264,426
2.006150,100,1,486,40,40,40,203,520
